,day,time,user,hub name,playlist name,playlist id,description,image url,length,type,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
1779,2022-04-16,19:00:00,female user,Party,Baila Reggaeton,,"Reggaeton hits from Anitta, Daddy Yankee, Karol G, and more!",,,playlist,,,,,,,,,
1780,2022-04-16,19:00:00,female user,Party,La Vida Loca,,,,,playlist,,,,,,,,,
1781,2022-04-16,19:00:00,female user,Party,360 Dance,,,,,playlist,,,,,,,,,
1782,2022-04-16,19:00:00,female user,Party,It's lit,,,,,playlist,,,,,,,,,
1783,2022-04-16,19:00:00,female user,Party,Pop Remix,,,,,playlist,,,,,,,,,
1784,2022-04-16,19:00:00,female user,Party,Hot Rhythmic ,,"The hottest tracks of today...featuring Lil Tjay, Jack Harlow, and Lil Baby.",,,playlist,,,,,,,,,
1785,2022-04-16,19:00:00,female user,Party,Ultimate Party Classics,,,,,playlist,,,,,,,,,
1786,2022-04-16,19:00:00,female user,More like Charlie Puth,10 Summers You Won't Forget ,,"This decade's summers are over, but the music is neverending.",https://i.scdn.co/image/ab67706f0000000227492b763e63a7bd014dde02,,playlist,,,,,,,,,
1787,2022-04-16,19:00:00,female user,More like Charlie Puth,De Hits uit 2016,,De grootste hits uit het jaar 2016. Cover: Justin Bieber,https://i.scdn.co/image/ab67706f00000002a475d88eba8f9b47044e6b5c,,playlist,,,,,,,,,
1788,2022-04-16,19:00:00,female user,More like Charlie Puth,Cheat Codes ,,,https://i.scdn.co/image/ab67616100005174cb544b5e96678d7b37f46d14,,artist,,,,,,,,,
1789,2022-04-16,19:00:00,female user,More like Charlie Puth,Zedd,,,https://i.scdn.co/image/ab676161000051741751e951b4969c4ae957a328,,artist,,,,,,,,,
1790,2022-04-16,19:00:00,female user,More like Charlie Puth,Louis Tomlinson,,,https://i.scdn.co/image/ab67616100005174926f5a032b7d7ac4700a0bc0,,artist,,,,,,,,,
1791,2022-04-16,19:00:00,female user,More like Charlie Puth,Zac Efron,,,https://i.scdn.co/image/0e765a290d9384ec383d50845e6a5821fc26eb33,,artist,,,,,,,,,
1792,2022-04-16,19:00:00,female user,More like Charlie Puth,Songs to Sing in the Shower ,,Make your shower more uplifting by singing along to these hits.,https://i.scdn.co/image/ab67706f0000000224893f0507c0fe2855565438,,playlist,,,,,,,,,
1793,2022-04-16,19:00:00,female user,More like Charlie Puth,Nervous System ,,,https://i.scdn.co/image/ab67616d00001e02a5acfd33d055ca075b829cc1,,album,Julia Michaels,,,,,,,,
1794,2022-04-16,19:00:00,female user,More like Charlie Puth,From A Distance ,,,https://i.scdn.co/image/ab67616d00001e028df32d44afcfe6852259e624,,EP,Stanaj,,,,,,,,
1795,2022-04-16,19:00:00,female user,More like Charlie Puth,Too Much ,,,https://i.scdn.co/image/ab67616d00001e02d08a876b1e513b3c647ecb72,,EP,Timeflies,,,,,,,,
1796,2022-04-16,19:00:00,female user,Today's Biggest Hits,Summer '22,,Zo klinkt het voorjaar van 2022 en laat die zomer maar komen!,https://i.scdn.co/image/ab67706f00000002835b7c5625fe92e2a09ae20b,,playlist,,,,,,,,,
1797,2022-04-16,19:00:00,female user,Today's Biggest Hits,Mega Hit Mix ,,A mega mix of 75 favorites from the last few years!,https://i.scdn.co/image/ab67706f00000002db32a17c1f5291b19317b62e,,playlist,,,,,,,,,
1798,2022-04-16,19:00:00,female user,Today's Biggest Hits,Disney Hits ,,"All of your favorite Disney hits, incl…from Encanto. Stream Disney's Encanto on Disney+.",https://i.scdn.co/image/ab67706f00000002e11581082cde28eda64847a1,,playlist,,,,,,,,,
1799,2022-04-16,19:00:00,female user,Today's Biggest Hits,Beste van NL ,,De grootste Nederlandse hits van vroeger en nu. Cover: Matt Simons & Tabitha,https://i.scdn.co/image/ab67706f00000002cd9acd0dbb668c1839cc2b32,,playlist,,,,,,,,,
1800,2022-04-16,19:00:00,female user,Today's Biggest Hits,RapCaviar ,,"Music from Jack Harlow, DaBaby, YoungBoy Never Broke Again and Gucci Mane.",https://i.scdn.co/image/ab67706f0000000248d3cc781387d1fcf6dfbaec,,playlist,,,,,,,,,
1801,2022-04-16,19:00:00,female user,Today's Biggest Hits,Baila Reggaeton ,,"Reggaeton hits from Anitta, Daddy Yankee, Karol G, and more!",https://i.scdn.co/image/ab67706f00000002f194d798c2b1f16b6eaccc2c,,playlist,,,,,,,,,
1802,2022-04-16,19:00:00,female user,Today's Biggest Hits,Stay Tuned!,,,,,playlist,,,,,,,,,
1803,2022-04-16,19:00:00,female user,Today's Biggest Hits,Viral Hits ,,"Viral, trending and taking off.",https://i.scdn.co/image/ab67706f000000026bdff7dc0e53fe6ca17749b5,,playlist,,,,,,,,,
1804,2022-04-16,19:00:00,female user,Today's Biggest Hits,Are & Be ,,The pulse of R&B music today. Cover: Muni Long,https://i.scdn.co/image/ab67706f00000002e4eaac4f5a2cb0527730b29c,,playlist,,,,,,,,,
1805,2022-04-16,19:00:00,female user,Today's Biggest Hits,Woordenschat ,,De geit Hef op de cover!,https://i.scdn.co/image/ab67706f00000002bdb6686137352d70300063f0,,playlist,,,,,,,,,
1806,2022-04-16,19:00:00,female user,More like Harry Styles ,Best of the Decade For You ,,A few of the many great…om the past 10 years in a playlist tuned for you.,https://i.scdn.co/image/ab67706f00000002ba77a2166a7b66e9a300ffaa,,playlist,,,,,,,,,
1807,2022-04-16,19:00:00,female user,More like Harry Styles ,Julia Michaels,,,https://i.scdn.co/image/ab676161000051749c3cf97e7f1fb6555d5208b7,,artist,,,,,,,,,
1808,2022-04-16,19:00:00,female user,More like Harry Styles ,Hailee Steinfeld,,,https://i.scdn.co/image/ab676161000051743b575926851ffbfc337e271b,,artist,,,,,,,,,
1809,2022-04-16,19:00:00,female user,More like Harry Styles ,10s Love Songs ,,Unforgettable love songs from the 2010s.,https://i.scdn.co/image/ab67706f00000002b9f8c770d6c21dadcc152091,,playlist,,,,,,,,,
1810,2022-04-16,19:00:00,female user,More like Harry Styles ,homework vibes,,Some bops to take the pain of homework away.,https://i.scdn.co/image/ab67706f000000024350d49f3b25f1c74479e4bb,,playlist,,,,,,,,,
1811,2022-04-16,19:00:00,female user,More like Harry Styles ,FOUR (Deluxe) ,,,https://i.scdn.co/image/ab67616d00001e02d304ba2d71de306812eebaf4,,album,One Direction,,,,,,,,
1812,2022-04-16,19:00:00,female user,More like Harry Styles ,Demi,,,https://i.scdn.co/image/ab67616d00001e02aadb13ae608f6af20528409b,,album,Demi Lovato,,,,,,,,
1813,2022-04-16,19:00:00,female user,More like Harry Styles ,Manic,,,https://i.scdn.co/image/ab67616d00001e027636e1c9e67eaafc9f49aefd,,album,Halsey,,,,,,,,
1814,2022-04-16,19:00:00,female user,Dinner,Dinner with Friends,37i9dQZF1DX4xuWVBs4FgJ,Dinner with Friends? Here's the perfect playlist.,https://i.scdn.co/image/ab67706f00000003c5704d2aefd525c003f4586c,,playlist,,,,,,,,,
1815,2022-04-16,19:00:00,female user,Dinner,Dinner Music,37i9dQZF1DXatMjChPKgBk,Dinner music that includes well known and new tracks.,https://i.scdn.co/image/ab67706f000000035a051b0271d3e98edfdc4c09,,playlist,,,,,,,,,
1816,2022-04-16,19:00:00,female user,Dinner,Kitchen Swagger,,,,,playlist,,,,,,,,,
1817,2022-04-16,19:00:00,female user,Dinner,Feel Good Dinner,37i9dQZF1DXbm6HfkbMtFZ,An uplifting yet tasteful dinner playlist with a guaranteed feel good vibe.,https://i.scdn.co/image/ab67706f000000036188e2ec7f243f5434e889bd,,playlist,,,,,,,,,
1818,2022-04-16,19:00:00,female user,Dinner,Jazzy Dinner,,,,,playlist,,,,,,,,,
1819,2022-04-16,19:00:00,female user,Dinner,Latin Dinner,,,,,playlist,,,,,,,,,
1820,2022-04-16,19:00:00,female user,Dinner,Bossa Nova Dinner,,,,,playlist,,,,,,,,,
1821,2022-04-16,19:00:00,female user,Dinner,Dinner Lounge,,,,,playlist,,,,,,,,,
1822,2022-04-16,19:00:00,female user,Dinner,Dinner entre amis,,,,,playlist,,,,,,,,,
1823,2022-04-16,19:00:00,female user,Featured Charts,Top Songs Global,,,,,playlist,,,,,,,,,
1824,2022-04-16,19:00:00,female user,Featured Charts,Top Songs Nederland,,,,,playlist,,,,,,,,,
1825,2022-04-16,19:00:00,female user,Featured Charts,Top 50 Global,,,,,playlist,,,,,,,,,
1826,2022-04-16,19:00:00,female user,Featured Charts,Viral 50 Global,,,,,playlist,,,,,,,,,
1827,2022-04-16,19:00:00,female user,Featured Charts,Viral 50 Netherlands,,,,,playlist,,,,,,,,,
1828,2022-04-16,19:00:00,female user,Mood,Chill Hits,,Kick back to the best new and recent chill hits,https://i.scdn.co/image/ab67706f00000002ac10fb2125b4c86478c85a20,,playlist,,,,,,,,,
1829,2022-04-16,19:00:00,female user,Mood,Happy Tunes,,Voel je goed met deze tijdloze Happy Tunes!,https://i.scdn.co/image/ab67706f000000023e39aef5f2e675150dcfcc0a,,playlist,,,,,,,,,
1830,2022-04-16,19:00:00,female user,Mood,Instrumental Study,,A soft musical backdrop for your studies.,,,playlist,,,,,,,,,
1831,2022-04-16,19:00:00,female user,Mood,Life Sucks,,"Does school, your love life or work suck? Or are you just having a bad day?",https://i.scdn.co/image/ab67706f00000002f5e3bf0413ec122f118e5f08,,playlist,,,,,,,,,
1832,2022-04-16,19:00:00,female user,Mood,t Koffiehuis,,Koffie met gemoedelijke muziek op de achtergrond.,https://i.scdn.co/image/ab67706f000000027b57fc0419aa2933af2f9c6b,,playlist,,,,,,,,,
1833,2022-04-16,19:00:00,female user,Mood,Peaceful Piano,,Relax and indulge with beautiful piano pieces,'https://i.scdn.co/image/ab67706f00000002ca5a7517156021292e5663a6,,playlist,,,,,,,,,
1834,2022-04-16,19:00:00,female user,Mood,Broken Heart,,Nurse your emotional wounds with these heartbreak tracks.,https://i.scdn.co/image/ab67706f0000000250f34f0e7a0b73effe02fa6f,,playlist,,,,,,,,,
1835,2022-04-16,19:00:00,female user,Mood,Vibes ,,Dit is een hele vibe met Antoon & Big2,https://i.scdn.co/image/ab67706f00000002365b0ccaddf78056f587b6c6,,playlist,,,,,,,,,
1836,2022-04-16,19:00:00,female user,Mood,Songs to Sing in the Shower,,Make your shower more uplifting by singing along to these hits.,,,playlist,,,,,,,,,
1837,2022-04-16,19:00:00,female user,Sing-along,Songs to Sing in the Shower,,Make your shower more uplifting by singing along to these hits.,,,playlist,,,,,,,,,
1838,2022-04-16,19:00:00,female user,Sing-along,Guilty Pleasures ,,Embrace your secret favorites.,,,playlist,,,,,,,,,
1839,2022-04-16,19:00:00,female user,Sing-along,Déjà Vu,,100 liedjes voor al die mooie herinneringen.,,,playlist,,,,,,,,,
1840,2022-04-16,19:00:00,female user,Sing-along,K-Club Party,,Let's party & clubbing with your favorite K-pop dance hits!! (Cover: \bNCT DREAM) [지금 가장 핫한 댄스곡들을 만나보세요.],,,playlist,,,,,,,,,
1841,2022-04-16,19:00:00,female user,Sing-along,Karaoke Duets,, Grab a partner and belt out these popular duets.,,,playlist,,,,,,,,,
1842,2022-04-16,19:00:00,female user,Sing-along,Sing-along: 90's to Now,,Top pop and rock anthems from the 90's until today.,,,playlist,,,,,,,,,
1843,2022-04-16,19:00:00,female user,Sing-along,Sing along K-Pop,,,,,playlist,,,,,,,,,
1844,2022-04-16,19:00:00,female user,Sing-along,Classic Pop Picks,,,,,playlist,,,,,,,,,
1845,2022-04-16,19:00:00,female user,Sing-along,The '80s All Lined Up,,,,,playlist,,,,,,,,,
1846,2022-04-16,19:00:00,female user,Fresh new music,Fresh Pop,,,,,playlist,,,,,,,,,
1847,2022-04-16,19:00:00,female user,Fresh new music,Stay Tuned!,,Luister naar de fijnste nieuwe songs en hits van dit moment! Cover: Lizzo,,,playlist,,,,,,,,,
1848,2022-04-16,19:00:00,female user,Fresh new music,New Music Friday,,,,,playlist,,,,,,,,,
1849,2022-04-16,19:00:00,female user,Fresh new music,Afro Hits,,Feel-good Afropop from Europe and Africa. Cover: Pheelz,,,playlist,,,,,,,,,
1850,2022-04-16,19:00:00,female user,Fresh new music,Hot New Dance,,,,,playlist,,,,,,,,,
1851,2022-04-16,19:00:00,female user,Fresh new music,Classical New Releases,,,,,playlist,,,,,,,,,
1852,2022-04-16,19:00:00,female user,Fresh new music,Most Necessary,,,,,playlist,,,,,,,,,
1853,2022-04-16,19:00:00,female user,Fresh new music,Je Moerstaal,,,,,playlist,,,,,,,,,
1854,2022-04-16,19:00:00,female user,Fresh new music,just hits,,,,,playlist,,,,,,,,,
1855,2022-04-16,19:00:00,female user,Workout,Top Hits Workout,,Hits om je helemaal mee in het zweet te werken.,https://i.scdn.co/image/ab67706f00000002ce16b67928220d1e86978425,,playlist,,,,,,,,,
1856,2022-04-16,19:00:00,female user,Workout,Workout ,,Pop hits to keep your workout fresh.,https://i.scdn.co/image/ab67706f000000029cc6891dbc9b7292361bd673,,playlist,,,,,,,,,
1857,2022-04-16,19:00:00,female user,Workout,Beast Mode ,,Get your beast mode on!,https://i.scdn.co/image/ab67706f000000029249b35f23fb596b6f006a15,,playlist,,,,,,,,,
1858,2022-04-16,19:00:00,female user,Workout,Fun Run,,Put a spring in your step with these mood boosting tracks.,https://i.scdn.co/image/ab67706f00000002ace81b7196d88005082b0f72,,playlist,,,,,,,,,
1859,2022-04-16,19:00:00,female user,Workout,Motivation Mix ,,Uplifting and energetic music that helps you stay motivated.,https://i.scdn.co/image/ab67706f000000025f2635e031078672e7b384a5,,playlist,,,,,,,,,
1860,2022-04-16,19:00:00,female user,Workout,Power Workout ,,For whatever activity you do that may need a punch of intensity!,https://i.scdn.co/image/ab67706f000000025b9afc20f73de2953ea450f7,,playlist,,,,,,,,,
1861,2022-04-16,19:00:00,female user,Workout,Cardio ,,Upbeat dance pop to keep your heart pumping.,https://i.scdn.co/image/ab67706f00000002eee1365954b35d0def7bb1b5,,playlist,,,,,,,,,
1862,2022-04-16,19:00:00,female user,Workout,Run This Town ,,Run to the world of R&B and hip-hop.,https://i.scdn.co/image/ab67706f000000023f22beb2471ef8949bb95d97,,playlist,,,,,,,,,
1863,2022-04-16,19:00:00,female user,Workout,Power Hour ,,Tap it back or go for a spin with these uptempo tracks!,https://i.scdn.co/image/ab67706f00000002a0771224543218ad74dc1c7b,,playlist,,,,,,,,,
1864,2022-04-16,19:00:00,female user,Workout,Workout Beats,,Need to break a sweat? Turn these jams up and stay motivated!,https://i.scdn.co/image/ab67706f0000000244974902f0d4e2f4613bc3b0,,playlist,,,,,,,,,
1865,2022-04-16,19:00:00,female user,More like Camila Cabello,Zedd ,,,https://i.scdn.co/image/ab676161000051741751e951b4969c4ae957a328,,artist,,,,,,,,,
1866,2022-04-16,19:00:00,female user,More like Camila Cabello,Bebe Rexha ,,,https://i.scdn.co/image/ab67616100005174abfac786f093c4da55c99d4e,,artist,,,,,,,,,
1867,2022-04-16,19:00:00,female user,More like Camila Cabello,Daya ,,,https://i.scdn.co/image/ab676161000051741bd4d403a7428035b381a535,,artist,,,,,,,,,
1868,2022-04-16,19:00:00,female user,More like Camila Cabello,10s Love Songs ,,Unforgettable love songs from the 2010s.,https://i.scdn.co/image/ab67706f00000002b9f8c770d6c21dadcc152091,,playlist,,,,,,,,,
1869,2022-04-16,19:00:00,female user,More like Camila Cabello,Positive Vibes,,Turn that frown upside down with these pop classics.,https://i.scdn.co/image/ab67706f00000002cfb9853b43822a01fe707f9a,,playlist,,,,,,,,,
1870,2022-04-16,19:00:00,female user,More like Camila Cabello,Singular Act I,,,https://i.scdn.co/image/ab67616d00001e0238b27a27cea311f34bb68eff,,album, Sabrina Carp,,,,,,,,
1871,2022-04-16,19:00:00,female user,More like Camila Cabello,Nervous System ,,,https://i.scdn.co/image/ab67616d00001e02a5acfd33d055ca075b829cc1,,album,Julia Michaels,,,,,,,,
1872,2022-04-16,19:00:00,female user,More like Camila Cabello,Demi,,,https://i.scdn.co/image/ab67616d00001e02aadb13ae608f6af20528409b,,album,Demi Lovato,,,,,,,,
1873,2022-04-16,19:00:00,female user,More like Camila Cabello,Speak Your Mind (Deluxe),,,https://i.scdn.co/image/ab67616d00001e0238aae75dc37fb42457866ffd,,album,Anne-Marie,,,,,,,,
1874,2022-04-16,19:00:00,female user,Chill,t Koffiehuis,,Koffie met gemoedelijke muziek op de achtergrond.,https://i.scdn.co/image/ab67706f000000027b57fc0419aa2933af2f9c6b,,playlist,,,,,,,,,
1875,2022-04-16,19:00:00,female user,Chill,Peaceful Piano ,,Relax and indulge with beautiful piano pieces,https://i.scdn.co/image/ab67706f00000002ca5a7517156021292e5663a6,,playlist,,,,,,,,,
1876,2022-04-16,19:00:00,female user,Chill,Vibes ,,Dit is een hele vibe met Antoon & Big2,https://i.scdn.co/image/ab67706f00000002365b0ccaddf78056f587b6c6,,playlist,,,,,,,,,
1877,2022-04-16,19:00:00,female user,Chill,lofi beats ,,"Purrrr with beats to chill, relax, study, code, focus, and sleep... 🐱",https://i.scdn.co/image/ab67706f00000002be1c2e19e2888aba7bd111ac,,playlist,,,,,,,,,
1878,2022-04-16,19:00:00,female user,Chill,Soft Pop Hits ,,Listen to easy songs from your favorite artists! Cover: John Legend,https://i.scdn.co/image/ab67706f00000002859d3a73eba089bfe8c3b0b8,,playlist,,,,,,,,,
1879,2022-04-16,19:00:00,female user,Chill,Chilled R&B,,,,,playlist,,,,,,,,,
1880,2022-04-16,19:00:00,female user,Chill,Chill Vibes,,,,,playlist,,,,,,,,,
1881,2022-04-16,19:00:00,female user,Chill,Acoustic Favorites,,Lose yourself to over 5 hours of acoustic goodness.,https://i.scdn.co/image/ab67706f0000000223b510f4800f649a51709ac7,,playlist,,,,,,,,,
1882,2022-04-16,19:00:00,female user,Chill,Chillin' on a Dirt Road ,,Country music to get you back to the basics.,https://i.scdn.co/image/ab67706f00000002f5b078962d37890234b76125,,playlist,,,,,,,,,
1883,2022-04-16,19:00:00,female user,Recommended for you today,Familia,,,,,album,Camila Cabello,,,,,,,,
1884,2022-04-16,19:00:00,female user,Recommended for you today,30,,,,,album,Adele,,,,,,,,
1885,2022-04-16,19:00:00,female user,Recommended for you today,abcdefu,,,,,single,GAYLE,,,,,,,,
1886,2022-04-16,19:00:00,female user,Recommended for you today,she's all i wanna be,,,,,single,Tate McRae,,,,,,,,
1887,2022-04-16,19:00:00,female user,Recommended for you today,When You're Gone,,,,,single,Shawn Mendes,,,,,,,,
1888,2022-04-16,19:00:00,female user,Recommended for you today,=,,,,,album,Ed Sheeran,,,,,,,,
1889,2022-04-16,19:00:00,female user,Recommended for you today,Happier Than Ever (Edit),,,,,single,Billie Eilish,,,,,,,,
1890,2022-04-16,19:00:00,female user,Recommended for you today,Mercury - Act 1,,,,,album,Imagine Dragons,,,,,,,,
1891,2022-04-16,19:00:00,female user,Recommended for you today,Music Of The Spheres,,,,,album,Coldplay,,,,,,,,
1892,2022-04-16,19:00:00,female user,Recommended for you today,Light Switch (Instrumental),,,,,single,Charlie Puth,,,,,,,,
1893,2022-04-16,19:00:00,female user,instrumental,Instrumental Study,,A soft musical backdrop for your studies.,https://i.scdn.co/image/ab67706f000000025ec8c003898b36c6f73dfac7,,playlist,,,,,,,,,
1894,2022-04-16,19:00:00,female user,instrumental,lofi beats ,/playlist/37i9dQZF1DWWQRwui0ExPn,"Purrrr with beats to chill, relax, study, code, focus, and sleep... 🐱",https://i.scdn.co/image/ab67706f00000002be1c2e19e2888aba7bd111ac,,playlist,,,,,,,,,
1895,2022-04-16,19:00:00,female user,instrumental,Intense Studying ,,Focus-enhancing piano for your study session.,https://i.scdn.co/image/ab67706f0000000218e20d8d2bc7aa007d305e57,,playlist,,,,,,,,,
1896,2022-04-16,19:00:00,female user,instrumental,Sleep ,,Gentle ambient piano to help you fall asleep.,https://i.scdn.co/image/ab67706f00000002b70e0223f544b1faa2e95ed0,,playlist,,,,,,,,,
1897,2022-04-16,19:00:00,female user,instrumental,Maximum Concentration ,,Muziek voor de optimale concentratie.,https://i.scdn.co/image/ab67706f00000002a08f43c2095e41e28d783b94,,playlist,,,,,,,,,
1898,2022-04-16,19:00:00,female user,instrumental,Peaceful Meditation ,,Breathe. Sense. Feel. Transcend.,https://i.scdn.co/image/ab67706f0000000212cf5fd4624cce89f748ec99,,playlist,,,,,,,,,
1899,2022-04-16,19:00:00,female user,instrumental,Techno Bunker ,,Welcome to the dark side of the club.,https://i.scdn.co/image/ab67706f00000002f423287bdf2209a86980a51c,,playlist,,,,,,,,,
1900,2022-04-16,19:00:00,female user,instrumental,Jazz Vibes,,,,,playlist,,,,,,,,,
1901,2022-04-16,19:00:00,female user,instrumental,Piano in the Background,,,,,playlist,,,,,,,,,
1902,2022-04-16,19:00:00,female user,instrumental,Reading Soundtrack,,"Books and piano, the perfect combination",https://i.scdn.co/image/ab67706f00000002849e8bffc67e744fdaec65f8,,playlist,,,,,,,,,
1903,2022-04-16,22:00:00,female user,To get you started,Camila Cabello-Mix,,"Jax Jones, Shawn Mendes, Anne-Marie and more",,,playlist,,,,,,,,,
