;day;time;hub name;playlist name;type;playlist count;hub count
4217;20-04-2022;09:30:00;more like latto;zara larssons kvinnoamp;playlist;6;60
4218;20-04-2022;09:30:00;more like latto;lakeyah;artist;6;60
4219;20-04-2022;09:30:00;more like latto;rubi rose;artist;6;60
4220;20-04-2022;09:30:00;more like latto;imenellas kvinnoamp;playlist;6;60
4221;20-04-2022;09:30:00;more like latto;whats my name;album;6;60
4222;20-04-2022;09:30:00;more like latto;good girl;album;6;60
4223;20-04-2022;09:30:00;more like latto;cuban doll;artist;6;60
4224;20-04-2022;09:30:00;more like latto;pretty bitch freestyle;single;6;60
4225;20-04-2022;09:30:00;more like latto;multi;album;6;60
4226;20-04-2022;09:30:00;more like latto;toot that feat deamdoll;single;6;60
4227;20-04-2022;09:30:00;singalong;happy tunes;playlist;34;319
4228;20-04-2022;09:30:00;singalong;songs to sing in the shower;playlist;86;319
4229;20-04-2022;09:30:00;singalong;guilty pleasures;playlist;33;319
4230;20-04-2022;09:30:00;singalong;dj vu;playlist;33;319
4231;20-04-2022;09:30:00;singalong;karaoke duets;playlist;33;319
4232;20-04-2022;09:30:00;singalong;the 80s all lined up;playlist;31;319
4233;20-04-2022;09:30:00;singalong;singalong 90s to now;playlist;33;319
4234;20-04-2022;09:30:00;singalong;kclub party;playlist;32;319
4235;20-04-2022;09:30:00;singalong;sing along indie hits;playlist;14;319
4236;20-04-2022;09:30:00;singalong;classic pop picks;playlist;28;319
4237;20-04-2022;09:30:00;instrumental;peaceful piano;playlist;65;238
4238;20-04-2022;09:30:00;instrumental;instrumental study;playlist;54;238
4239;20-04-2022;09:30:00;instrumental;lofi beats;playlist;72;238
4240;20-04-2022;09:30:00;instrumental;sleep;playlist;26;238
4241;20-04-2022;09:30:00;instrumental;techno bunker;playlist;41;238
4242;20-04-2022;09:30:00;instrumental;intense studying;playlist;25;238
4243;20-04-2022;09:30:00;instrumental;maximum concentration;playlist;25;238
4244;20-04-2022;09:30:00;instrumental;deep house relax;playlist;21;238
4245;20-04-2022;09:30:00;instrumental;peaceful meditation;playlist;27;238
4246;20-04-2022;09:30:00;instrumental;reading soundtrack;playlist;16;238
4247;20-04-2022;09:30:00;mood;life sucks;playlist;42;210
4248;20-04-2022;09:30:00;mood;broken heart;playlist;31;210
4249;20-04-2022;09:30:00;mood;lofi beats;playlist;72;210
4250;20-04-2022;13:00:00;try something else;top 50 netherlands;playlist;41;279
4251;20-04-2022;13:00:00;try something else;top 50 global;playlist;58;279
4252;20-04-2022;13:00:00;try something else;songs to sing in the shower;playlist;86;279
4253;20-04-2022;13:00:00;try something else;top songs netherlands;playlist;32;279
4254;20-04-2022;13:00:00;try something else;top songs global;playlist;60;279
4255;20-04-2022;13:00:00;try something else;hit rewind;playlist;58;279
4256;20-04-2022;13:00:00;try something else;this is adele;playlist;17;279
4257;20-04-2022;13:00:00;made for female name;daily mix 1;playlist;7;54
4258;20-04-2022;13:00:00;made for female name;daily mix 2;playlist;7;54
4259;20-04-2022;13:00:00;made for female name;daily mix 3;playlist;7;54
4260;20-04-2022;13:00:00;made for female name;daily mix 4;playlist;7;54
4261;20-04-2022;13:00:00;made for female name;daily mix 5;playlist;7;54
4262;20-04-2022;13:00:00;made for female name;daily mix 6;playlist;7;54
4263;20-04-2022;13:00:00;made for female name;daily drive;playlist;7;54
4264;20-04-2022;13:00:00;made for female name;discover weekly;playlist;5;54
4265;20-04-2022;13:00:00;artists you like;taylor swift mix;playlist;9;28
4266;20-04-2022;13:00:00;artists you like;bts mix;playlist;9;28
4267;20-04-2022;13:00:00;artists you like;bad bunny mix;playlist;14;28
4268;20-04-2022;13:00:00;artists you like;pink floyd mix;playlist;12;28
4269;20-04-2022;13:00:00;more like pop rising;summer 22;playlist;49;145
4270;20-04-2022;13:00:00;more like pop rising;pop sauce;playlist;34;145
4271;20-04-2022;13:00:00;more like pop rising;fresh  chill;playlist;16;145
4272;20-04-2022;13:00:00;more like pop rising;fresh pop;playlist;59;145
4273;20-04-2022;13:00:00;more like pop rising;just hits;playlist;31;145
4274;20-04-2022;13:00:00;more like pop rising;all new all now;playlist;15;145
4275;20-04-2022;13:00:00;more like pop rising;viral hits nl;playlist;29;145
4276;20-04-2022;13:00:00;more like pop rising;singled out;playlist;15;145
4277;20-04-2022;13:00:00;more like pop rising;chill pop;playlist;12;145
4278;20-04-2022;13:00:00;recommended radio;bad bunny radio;playlist;5;50
4279;20-04-2022;13:00:00;recommended radio;pink floyd radio;playlist;5;50
4280;20-04-2022;13:00:00;recommended radio;bts radio;playlist;5;50
4281;20-04-2022;13:00:00;recommended radio;taylor swift radio;playlist;5;50
4282;20-04-2022;13:00:00;recommended radio;thats what i want radio;playlist;6;50
4283;20-04-2022;13:00:00;recommended radio;when youre gone radio;playlist;4;50
4284;20-04-2022;13:00:00;recommended radio;psychofreaks radio;playlist;3;50
4285;20-04-2022;13:00:00;recommended radio;as it was radio;playlist;6;50
4286;20-04-2022;13:00:00;recommended radio;bam bam feat ed sheeran radio;playlist;5;50
4287;20-04-2022;13:00:00;more like imagine dragons;imagine dragons mix;playlist;10;70
4288;20-04-2022;13:00:00;more like imagine dragons;all out 2010s;playlist;36;70
4289;20-04-2022;13:00:00;more like imagine dragons;10s allerbeste;playlist;7;70
4290;20-04-2022;13:00:00;more like imagine dragons;beats of rock 2012;playlist;2;70
4291;20-04-2022;13:00:00;more like imagine dragons;best of rock 2014;playlist;3;70
4292;20-04-2022;13:00:00;more like imagine dragons;overexposed tracklist;album;3;70
4293;20-04-2022;13:00:00;more like imagine dragons;the vamps;artist;3;70
4294;20-04-2022;13:00:00;more like imagine dragons;i wanna get better;single;3;70
4295;20-04-2022;13:00:00;more like imagine dragons;true;album ;3;70
4296;20-04-2022;13:00:00;more like imagine dragons;fun;artist;3;70
4297;20-04-2022;13:00:00;throwback;all out 2000s;playlist;33;318
4298;20-04-2022;13:00:00;throwback;hit rewind;playlist;58;318
4299;20-04-2022;13:00:00;throwback;all out 90s;playlist;32;318
4300;20-04-2022;13:00:00;throwback;rock classics;playlist;42;318
4301;20-04-2022;13:00:00;throwback;all out 80s;playlist;31;318
4302;20-04-2022;13:00:00;throwback;throwback party;playlist;36;318
4303;20-04-2022;13:00:00;throwback;all out 2010s;playlist;36;318
4304;20-04-2022;13:00:00;throwback;easy 80s;playlist;45;318
4305;20-04-2022;13:00:00;throwback;zomerhits 20102020;playlist;20;318
4306;20-04-2022;13:00:00;more like jack harlow;hot rhythmic;playlist;14;170
4307;20-04-2022;13:00:00;more like jack harlow;signed xoxo;playlist;8;170
4308;20-04-2022;13:00:00;more like jack harlow;superghetto;album;3;170
4309;20-04-2022;13:00:00;more like jack harlow;ride;single;3;170
4310;20-04-2022;13:00:00;more like jack harlow;ddg;artist;3;170
4311;20-04-2022;13:00:00;more like jack harlow;cordae;artist;7;170
4312;20-04-2022;13:00:00;more like jack harlow;theres alot going on;album;3;170
4313;20-04-2022;13:00:00;more like jack harlow;diana;album;3;170
4314;20-04-2022;13:00:00;more like jack harlow;smino;artist;8;170
4315;20-04-2022;13:00:00;more like jack harlow;madeintyo;artist;3;170
4316;20-04-2022;13:00:00;fresh new music;new music friday nl;playlist;28;317
4317;20-04-2022;13:00:00;fresh new music;stay tuned;playlist;44;317
4318;20-04-2022;13:00:00;fresh new music;fresh pop;playlist;59;317
4319;20-04-2022;13:00:00;fresh new music;new music friday;playlist;35;317
4320;20-04-2022;13:00:00;fresh new music;je moerstaal;playlist;33;317
4321;20-04-2022;13:00:00;fresh new music;hot new dance;playlist;30;317
4322;20-04-2022;13:00:00;fresh new music;most necessary;playlist;29;317
4323;20-04-2022;13:00:00;fresh new music;classical new releases;playlist;31;317
4324;20-04-2022;13:00:00;fresh new music;afro hits;playlist;32;317
4325;20-04-2022;13:00:00;fresh new music;karakter;playlist;18;317
4326;20-04-2022;13:00:00;more like harry styles;best of the decade for you;playlist;13;171
4327;20-04-2022;13:00:00;more like harry styles;comfort zone;artist;6;171
4328;20-04-2022;13:00:00;more like harry styles;little mix;artist;13;171
4329;20-04-2022;13:00:00;more like harry styles;demi lovato;artist;3;171
4330;20-04-2022;13:00:00;more like harry styles;why dont we;artist;8;171
4331;20-04-2022;13:00:00;more like harry styles;julia michaels;artist;17;171
4332;20-04-2022;13:00:00;more like harry styles;no promises feat demi lovato;single;5;171
4333;20-04-2022;13:00:00;more like harry styles;hells kitchen angel;album;1;171
4334;20-04-2022;13:00:00;more like harry styles;voicenotes;album;3;171
4335;20-04-2022;13:00:00;more like harry styles;find you;single;3;171
4336;20-04-2022;13:00:00;workout;top hits workout;playlist;32;322
4337;20-04-2022;13:00:00;workout;beast mode;playlist;32;322
4338;20-04-2022;13:00:00;workout;fun run;playlist;32;322
4339;20-04-2022;13:00:00;workout;motivation mix;playlist;32;322
4340;20-04-2022;13:00:00;workout;workout;playlist;32;322
4341;20-04-2022;13:00:00;workout;power hour;playlist;33;322
4342;20-04-2022;13:00:00;workout;power workout;playlist;30;322
4343;20-04-2022;13:00:00;workout;run this town;playlist;32;322
4344;20-04-2022;13:00:00;workout;cardio;playlist;38;322
4345;20-04-2022;13:00:00;workout;yoga  mediation;playlist;14;322
4346;20-04-2022;13:00:00;chill;chill hits;playlist;37;318
4347;20-04-2022;13:00:00;chill;t koffiehuis;playlist;45;318
4348;20-04-2022;13:00:00;chill;peaceful piano;playlist;65;318
4349;20-04-2022;13:00:00;chill;lofi beats;playlist;72;318
4350;20-04-2022;13:00:00;chill;soft pop hits;playlist;34;318
4351;20-04-2022;13:00:00;chill;easy 80s;playlist;45;318
4352;20-04-2022;13:00:00;chill;acoustic favorites;playlist;27;318
4353;20-04-2022;13:00:00;chill;vibes;playlist;48;318
4354;20-04-2022;13:00:00;chill;easy 00s;playlist;14;318
4355;20-04-2022;13:00:00;chill;chill vibes;playlist;22;318
4356;20-04-2022;13:00:00;featured charts;top songs global;playlist;60;165
4357;20-04-2022;13:00:00;featured charts;top songs nederland;playlist;32;165
4358;20-04-2022;13:00:00;featured charts;viral 50 global;playlist;33;165
4359;20-04-2022;13:00:00;featured charts;viral 50 netherlands;playlist;33;165
4360;20-04-2022;13:00:00;recommended for you today;shes all i wanna be;single;27;309
4361;20-04-2022;13:00:00;recommended for you today;when youre gone;single;28;309
4362;20-04-2022;13:00:00;recommended for you today;sweetest pie;single;19;309
4363;20-04-2022;13:00:00;recommended for you today;complete mess;single;16;309
4364;20-04-2022;13:00:00;recommended for you today;high;single;16;309
4365;20-04-2022;13:00:00;recommended for you today;west coast;single;14;309
4366;20-04-2022;13:00:00;recommended for you today;growing up is ;single;9;309
4367;20-04-2022;13:00:00;recommended for you today;as it was;single;9;309
4368;20-04-2022;13:00:00;recommended for you today;room for 2;single;11;309
4369;20-04-2022;13:00:00;recommended for you today;light switch instrumental;single;17;309
4370;20-04-2022;13:00:00;todays biggest hits;beste van nl;playlist;36;291
4371;20-04-2022;13:00:00;todays biggest hits;disney hits;playlist;32;291
4372;20-04-2022;13:00:00;todays biggest hits;mega hit mix;playlist;34;291
4373;20-04-2022;13:00:00;todays biggest hits;rapcaviar;playlist;30;291
4374;20-04-2022;13:00:00;todays biggest hits;woordenschat;playlist;25;291
4375;20-04-2022;13:00:00;todays biggest hits;are  be;playlist;28;291
4376;20-04-2022;13:00:00;todays biggest hits;techno bunker;playlist;41;291
4377;20-04-2022;13:00:00;todays biggest hits;baila reggaeton;playlist;34;291
4378;20-04-2022;13:00:00;singalong;happy tunes;playlist;34;319
4379;20-04-2022;13:00:00;singalong;songs to sing in the shower;playlist;86;319
4380;20-04-2022;13:00:00;singalong;guilty pleasures;playlist;33;319
4381;20-04-2022;13:00:00;singalong;dj vu;playlist;33;319
4382;20-04-2022;13:00:00;singalong;karaoke duets;playlist;33;319
4383;20-04-2022;13:00:00;singalong;the 80s all lined up;playlist;31;319
4384;20-04-2022;13:00:00;singalong;singalong 90s to now;playlist;33;319
4385;20-04-2022;13:00:00;singalong;kclub party;playlist;32;319
4386;20-04-2022;13:00:00;singalong;sing along indie hits;playlist;14;319
4387;20-04-2022;13:00:00;singalong;classic pop picks;playlist;28;319
4388;20-04-2022;13:00:00;suggested artists;gayle;artist;27;313
4389;20-04-2022;13:00:00;suggested artists;nicky youre;artist;21;313
4390;20-04-2022;13:00:00;suggested artists;glass animals;artist;27;313
4391;20-04-2022;13:00:00;suggested artists;olivia rodrigo;artist;27;313
4392;20-04-2022;13:00:00;suggested artists;dylan conrique;artist;21;313
4393;20-04-2022;13:00:00;suggested artists;elley duh;artist;27;313
4394;20-04-2022;13:00:00;suggested artists;tate mcrae;artist;25;313
4395;20-04-2022;13:00:00;suggested artists;the kid laroi;artist;27;313
4396;20-04-2022;13:00:00;suggested artists;robinson;artist;21;313
4397;20-04-2022;13:00:00;suggested artists;sam short;artist;8;313
4398;20-04-2022;13:00:00;mood;peaceful piano;playlist;65;210
4399;20-04-2022;13:00:00;mood;life sucks;playlist;42;210
4400;20-04-2022;13:00:00;mood;instrumental study;playlist;54;210
4401;20-04-2022;13:00:00;mood;broken heart;playlist;31;210
4402;20-04-2022;13:00:00;mood;lofi beats;playlist;72;210
4403;20-04-2022;16:00:00;try something else;top 50 netherlands;playlist;41;279
4404;20-04-2022;16:00:00;try something else;top 50 global;playlist;58;279
4405;20-04-2022;16:00:00;try something else;top songs netherlands;playlist;32;279
4406;20-04-2022;16:00:00;try something else;top songs global;playlist;60;279
4407;20-04-2022;16:00:00;try something else;songs to sing in the shower;playlist;86;279
4408;20-04-2022;16:00:00;try something else;hit rewind;playlist;58;279
4409;20-04-2022;16:00:00;try something else;this is adele;playlist;17;279
4410;20-04-2022;16:00:00;made for female name;daily mix 1;playlist;7;54
4411;20-04-2022;16:00:00;made for female name;daily mix 2;playlist;7;54
4412;20-04-2022;16:00:00;made for female name;daily mix 3;playlist;7;54
4413;20-04-2022;16:00:00;made for female name;daily mix 4;playlist;7;54
4414;20-04-2022;16:00:00;made for female name;daily mix 5;playlist;7;54
4415;20-04-2022;16:00:00;made for female name;daily mix 6;playlist;7;54
4416;20-04-2022;16:00:00;made for female name;daily drive;playlist;7;54
4417;20-04-2022;16:00:00;made for female name;discover weekly;playlist;5;54
4418;20-04-2022;16:00:00;artists you like;taylor swift mix;playlist;9;28
4419;20-04-2022;16:00:00;artists you like;bts mix;playlist;9;28
4420;20-04-2022;16:00:00;artists you like;bad bunny mix;playlist;14;28
4421;20-04-2022;16:00:00;artists you like;pink floyd mix;playlist;12;28
4422;20-04-2022;16:00:00;more like todays top hits;summer 22;playlist;49;136
4423;19-04-2022;16:00:00;more like todays top hits;global x;playlist;15;136
4424;19-04-2022;16:00:00;more like todays top hits;pop sauce;playlist;34;136
4425;20-04-2022;16:00:00;more like todays top hits;fresh pop;playlist;59;136
4426;19-04-2022;16:00:00;more like todays top hits;daily lift;playlist;15;136
4427;20-04-2022;16:00:00;more like todays top hits;just hits;playlist;31;136
4428;20-04-2022;16:00:00;more like todays top hits;viral hits nl;playlist;29;136
4429;19-04-2022;16:00:00;more like todays top hits;homework motivation;playlist;15;136
4430;20-04-2022;16:00:00;recommended radio;bad bunny radio;playlist;5;50
4431;20-04-2022;16:00:00;recommended radio;pink floyd radio;playlist;5;50
4432;20-04-2022;16:00:00;recommended radio;bts radio;playlist;5;50
4433;20-04-2022;16:00:00;recommended radio;taylor swift radio;playlist;5;50
4434;20-04-2022;16:00:00;recommended radio;thats what i want radio;playlist;6;50
4435;20-04-2022;16:00:00;recommended radio;when youre gone radio;playlist;4;50
4436;20-04-2022;16:00:00;recommended radio;psychofreaks radio;playlist;3;50
4437;20-04-2022;16:00:00;recommended radio;as it was radio;playlist;6;50
4438;20-04-2022;16:00:00;recommended radio;bam bam feat ed sheeran radio;playlist;5;50
4439;21-04-2022;16:00:00;more like jack harlow;jack harlow mix;playlist;14;170
4440;21-04-2022;16:00:00;more like jack harlow;hot rhythmic;playlist;14;170
4441;21-04-2022;16:00:00;more like jack harlow;best hiphop songs of 2020;playlist;9;170
4442;21-04-2022;16:00:00;more like jack harlow;best rap songs of 2019;playlist;9;170
4443;21-04-2022;16:00:00;more like jack harlow;gaming lounge;playlist;4;170
4444;21-04-2022;16:00:00;more like jack harlow;energy booster hiphop;playlist;9;170
4445;21-04-2022;16:00:00;more like jack harlow;cordae;artist;7;170
4446;21-04-2022;16:00:00;more like jack harlow;lil skies;artist;9;170
4447;21-04-2022;16:00:00;more like jack harlow;quality control;artist;9;170
4448;21-04-2022;16:00:00;more like jack harlow;single again;single;4;170
4449;21-04-2022;16:00:00;more like charlie puth;best of the decade for you;playlist;13;99
